Country,habitat,sciName,length,biomass,abun,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,family,act,food,asp,tl,feed,troph,watercol,clim,body,snoutx,snouty
Canada (BC),Seagrass,Cottoidea sp.,15,0.05419690853296792,1,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Cottidae,ambush,NA,NA,NA,hunting macrofauna (predator),higher carnivore,benthic,boreal;polar;boreal;polar;subtropical;boreal;polar;temperate;boreal;subtropical;temperate;boreal;temperate;polar;subtropical;temperate;temperate,elongated;fusiform / normal,NA,NA
Canada (BC),Seagrass,Cymatogaster aggregata,108.66666666666667,38.58614,9,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Embiotocidae,active,2.99,1.25039,584,hunting macrofauna (predator),benthic invertivore;planktivore;benthic invertivore,demersal;pelagic site attached,boreal;temperate,short and / or deep,nan,nan
Canada (BC),Seagrass,Embiotoca lateralis,73.5,11.913615,1,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Embiotocidae,active,3.33,1.4289,598,hunting macrofauna (predator),benthic invertivore,demersal;pelagic site attached,boreal;subtropical;temperate,short and / or deep,nan,nan
Canada (BC),Seagrass,Enophrys bison,27.5,0.211099700454781,4,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Cottidae,ambush,3.34,1.47686,579,hunting macrofauna (predator),higher carnivore,benthic,boreal;subtropical;temperate,fusiform / normal,nan,nan
Canada (BC),Seagrass,Hemilepidotus hemilepidotus,55,4.69843,1,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Cottidae,ambush,3.609999895,1.45997,586,hunting macrofauna (predator),higher carnivore,benthic,polar,elongated,nan,nan
Canada (BC),Seagrass,Hexagrammos decagrammus,78.5,5.1727785243352,2,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Hexagrammidae,active,3.589999914,1.65391,591,hunting macrofauna (predator),higher carnivore,demersal,boreal;polar;subtropical;temperate,fusiform / normal,nan,nan
Canada (BC),Seagrass,Hexagrammos lagocephalus,112.25,15.399068796265038,1.5,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Hexagrammidae,active,3.49,1.13494,608,hunting macrofauna (predator),higher carnivore,demersal,temperate,fusiform / normal,nan,nan
Canada (BC),Seagrass,Liparis sp.,49,0.6644968419434174,1,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Liparidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,temperate;boreal;polar,elongate,NA,NA
Canada (BC),Seagrass,Oligocottus maculosus,40.666666666666664,0.8904149741386045,1.6666666666666667,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Cottidae,ambush,3.38,1.00868,597,hunting macrofauna (predator),benthic invertivore,benthic,boreal;polar;temperate,elongated,nan,nan
Canada (BC),Seagrass,Parophrys vetulus,93.66666666666667,12.730718659375725,2.3333333333333335,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Pleuronectidae,ambush,3.39,1.09898,583,hunting macrofauna (predator),higher carnivore,benthic,boreal;polar;subtropical,short and / or deep,32,171
Canada (BC),Seagrass,Scorpaenichthys marmoratus,63,2.2004135999999996,1,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Cottidae,ambush,3.619999886,0.992368,440,hunting macrofauna (predator),higher carnivore,benthic,boreal;subtropical;temperate,elongated,nan,nan
Canada (BC),Seagrass,Sebastes caurinus,141.5,57.741197299999996,1.5,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Sebastidae,ambush,3.68,1.33888,431,hunting macrofauna (predator),higher carnivore,demersal,temperate,fusiform / normal,nan,nan
Canada (BC),Seagrass,Sebastes spp.,53.666666666666664,2.1968772666666667,100.66666666666667,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Sebastidae,ambush,NA,NA,NA,hunting macrofauna (predator),higher carnivore,pelagic site attached,subtropical;subtropical;temperate;temperate,fusiform / normal;short and / or deep,NA,NA
Canada (BC),Seagrass,Syngnathus leptorhynchus,163.5,1.22876710978105,1,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Syngnathidae,ambush,3.24000001,nan,nan,hunting macrofauna (predator),benthic invertivore;planktivore;planktivore;benthic invertivore,demersal,boreal;subtropical;temperate,eel-like,nan,nan
Canada (BC),Seagrass,Xiphister atropurpureus,42,0.3423634446791908,1,BC,0.0028289766285654917,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Stichaeidae,ambush,3.2,1.0722285,576.5,browsing on substrate,omnivore,benthic,boreal;subtropical;temperate,eel-like,29.5,158.5
Canada (BC),Unvegetated,Ammodytes hexapterus,64.5,1.1134276630859203,1,BC,0.00478717259954222,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Ammodytidae,ambush,3.28,1.35361,577,selective plankton feeding,planktivore,pelagic site attached,polar,elongated,30,83
Canada (BC),Unvegetated,Citharichthys sordidus,90,8.188817634729705,2,BC,0.00478717259954222,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Paralichthyidae,ambush,3.3,1.50854,568,hunting macrofauna (predator),higher carnivore,benthic,polar,fusiform / normal,33,177
Canada (BC),Unvegetated,Psettichthys melanostictus,63.666666666666664,3.281553969852269,6,BC,0.00478717259954222,Pacific,East,51.6788933333333,-128.118861,21.0250002543132,10.4198333422343,4.45066654682159,16.5743335088094,0.825666656096776,0.76599999268849694,0.684166669845581,44.1706663767497,29.0873336791992,30.3420000076294,14.3164998690287,9.53099981943766,6.00733327865601,8.30916666984558,Pleuronectidae,ambush,4.06,1.51368,588,hunting macrofauna (predator),higher carnivore,benthic,boreal;polar;subtropical;temperate,short and / or deep,34,157
Canada (QC),Seagrass,Ammodytes americanus,115.5,4.070334111934683,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Ammodytidae,ambush,3.33,nan,nan,selective plankton feeding,planktivore,pelagic site attached,temperate,elongated,nan,nan
Canada (QC),Seagrass,Cancer irroratus,44.666666666666664,4.7589867708477325,43.333333333333336,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Cancridae,active,3.29,NA,NA,hunting macrofauna (predator);variable,benthic invertivore;omnivore,benthic,temperate,crab,NA,NA
Canada (QC),Seagrass,Crangon septemspinosa,54.666666666666664,1.2789093704123817,19.666666666666668,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Crangonidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;boreal,shrimp,NA,NA
Canada (QC),Seagrass,Culaea inconstans,43.083333333333336,0.9274526212259654,7.5,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gasterosteidae,active,3.29,1.52301,540,variable,benthic invertivore;planktivore;planktivore;benthic invertivore,benthic;benthopelagic;demersal,temperate,fusiform / normal,nan,nan
Canada (QC),Seagrass,Gasterosteus aculeatus,64.5,3.211975328433432,24.333333333333332,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gasterosteidae,active,3.380000114,2.03993,575,variable,planktivore;benthic invertivore,demersal,temperate,fusiform / normal,28,151
Canada (QC),Seagrass,Gasterosteus wheatlandi,69.33333333333333,4.055987414208212,39,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gasterosteidae,active,3.31,1.89024,580,variable,benthic invertivore;planktivore;planktivore;benthic invertivore,benthic;benthopelagic;demersal,temperate,elongated;fusiform / normal,nan,nan
Canada (QC),Seagrass,Mallotus villosus,49,0.20842259895144571,160,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Osmeridae,active,3.2,1.89934,588,selective plankton feeding,planktivore;benthic invertivore,demersal,polar,elongated,20,146
Canada (QC),Seagrass,Pungitius pungitius,51,1.4618140199999998,1,QC,0,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gasterosteidae,active,3.35,1.33653,560.6666667,variable,benthic invertivore;planktivore;planktivore;benthic invertivore,benthic;benthopelagic;demersal,temperate,elongated,31.5,147.5
Canada (QC),Unvegetated,Ammodytes americanus,118,4.3531244576917745,1,QC,0.002658696467050036,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Ammodytidae,ambush,3.33,nan,nan,selective plankton feeding,planktivore,pelagic site attached,temperate,elongated,nan,nan
Canada (QC),Unvegetated,Cancer irroratus,39.5,3.340694932025602,39.25,QC,0.002658696467050036,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Cancridae,active,3.29,NA,NA,hunting macrofauna (predator);variable,benthic invertivore;omnivore,benthic,temperate,crab,NA,NA
Canada (QC),Unvegetated,Clupea harengus,145,18.44692299451106,1,QC,0.002658696467050036,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Clupeidae,active,3.294999981,2.12862,559.6666667,selective plankton feeding,benthic invertivore;omnivore;planktivore,pelagic;pelagic non-site attached;pelagic site attached,temperate,fusiform / normal,41.33333333,147.6666667
Canada (QC),Unvegetated,Crangon septemspinosa,51.5,1.0802209330048584,6,QC,0.002658696467050036,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Crangonidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate;boreal,shrimp,NA,NA
Canada (QC),Unvegetated,Gasterosteus aculeatus,66.16666666666667,3.865722109070165,19.666666666666668,QC,0.002658696467050036,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gasterosteidae,active,3.380000114,2.03993,575,variable,planktivore;benthic invertivore,demersal,temperate,fusiform / normal,28,151
Canada (QC),Unvegetated,Gasterosteus wheatlandi,53.5,2.4885293922432923,3,QC,0.002658696467050036,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Gasterosteidae,active,3.31,1.89024,580,variable,benthic invertivore;planktivore;planktivore;benthic invertivore,benthic;benthopelagic;demersal,temperate,elongated;fusiform / normal,nan,nan
Canada (QC),Unvegetated,Mallotus villosus,46.25,0.17141678094990936,3.5,QC,0.002658696467050036,Atlantic,West,49.0885025,-68.3224425,39.8818004608154,16.5746002197266,2.19420001506805,37.6876007080078,0.793999993801117,0.67940000295639,0.603200006484985,47.8783996582031,35.2966003417969,26.8720001220703,14.0512001037598,5.31999998092651,-0.807399988174438,14.8585998535156,Osmeridae,active,3.2,1.89934,588,selective plankton feeding,planktivore;benthic invertivore,demersal,polar,elongated,20,146
Chile,Seagrass,Cheilodactylus variegatus,158,75.63154872959407,2,Chile,0.00349839844403024,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Cheilodactylidae,active,3.35,2.03908,562,hunting macrofauna (predator),benthic invertivore,demersal,temperate,fusiform / normal,nan,nan
Chile,Seagrass,Hypsoblennius sordidus,53,2.347386933840956,1,Chile,0.00349839844403024,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Blenniidae,ambush,nan,0.959191,559,variable,omnivore,benthic,temperate,fusiform / normal,nan,nan
Chile,Seagrass,Isacia conceptionis,22,0.10443344137595784,1,Chile,0.00349839844403024,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Haemulidae,active,2.91,2.29105,589,hunting macrofauna (predator),benthic invertivore,benthic,temperate,fusiform / normal;short and / or deep,nan,nan
Chile,Seagrass,Pagurus perlatus,8,NaN,1,Chile,0.00349839844403024,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Paguridae,active,NA,NA,NA,variable,omnivore,benthic,subtropical;temperate,hermit crab,NA,NA
Chile,Seagrass,Romaleon setosum,30.25,7.183554925083198,4,Chile,0.00349839844403024,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Cancridae,active,nan,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,crab,NA,NA
Chile,Seagrass,Scartichthys viridis,67.83333333333333,3.6567735519653577,10,Chile,0.00349839844403024,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Blenniidae,ambush,2.11,2.06089,475,grazing on aquatic plants,omnivore,benthic,temperate,elongated,33,122
Chile,Seagrass,Taliepus dentatus,24,NaN,13.666666666666666,Chile,0.00349839844403024,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Epialtidae,active,NA,NA,NA,grazing on aquatic plants,omnivore,benthic,subtropical;temperate;boreal,crab,NA,NA
Chile,Unvegetated,Cancer coronatus,28,1.33031044234674,2,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Cancridae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate;subtropical;temperate,crab,NA,NA
Chile,Unvegetated,Engraulis ringens,72,3.1558738368287935,3,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Engraulidae,active,2.859999895,1.97543,557,filtering plankton,planktivore,pelagic non-site attached,temperate,elongated,44,148
Chile,Unvegetated,Ethmidium maculatum,59.75,1.920157569295009,726.5,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Clupeidae,active,2.82,2.29801,561,filtering plankton,planktivore,pelagic non-site attached,temperate,fusiform / normal,nan,nan
Chile,Unvegetated,Menticirrhus ophicephalus,153,24.58503364277027,1,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Sciaenidae,active,3.36,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,tropical,fusiform / normal,nan,nan
Chile,Unvegetated,Odontesthes sp.,141,20.61901293616595,2,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Atherinopsidae,active,NA,NA,NA,selective plankton feeding,planktivore,pelagic site attached,subtropical;temperate;temperate;tropical,elongated,NA,NA
Chile,Unvegetated,Ovalipes trimaculatus,11,NaN,1,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Ovalipidae,active,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical;temperate,crab,NA,NA
Chile,Unvegetated,Pagurus perlatus,22,NaN,4.75,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Paguridae,active,NA,NA,NA,variable,omnivore,benthic,subtropical;temperate,hermit crab,NA,NA
Chile,Unvegetated,Paralichthys microps,141,30.52267996582598,1.5,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Paralichthyidae,ambush,4.17,nan,nan,hunting macrofauna (predator),benthic invertivore,benthic,temperate,short and / or deep,nan,nan
Chile,Unvegetated,Paralichthys sp.,94,7.334974123868384,3,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Paralichthyidae,ambush,NA,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,boreal;subtropical;temperate;polar;subtropical;temperate;temperate;tropical,fusiform / normal;short and / or deep,NA,NA
Chile,Unvegetated,Romaleon setosum,22.8,2.1924310382833,6.6,Chile,0.0058910509815257965,Pacific,East,-30.2959268,-71.6067784,5.48675006628036,2.54075002670288,0.676500007510185,4.81025004386902,0.72825001180172,0.639249995350838,0.576749995350838,58.5347490310669,38.9487495422363,34.4292497634888,17.8712496757507,15.1050000190735,13.2347500324249,4.63650000095367,Cancridae,active,nan,NA,NA,hunting macrofauna (predator),benthic invertivore,benthic,subtropical,crab,NA,NA
Croatia,Seagrass,Aphanius fasciatus,45,1.6763098680762558,8.5,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Cyprinodontidae,active,2.66,1.10763,546,grazing on aquatic plants,omnivore,demersal,subtropical,fusiform / normal,nan,nan
Croatia,Seagrass,Atherina hepsetus,63.833333333333336,1.6287047718140004,91,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Atherinidae,active,3.24,1.65517,580,hunting macrofauna (predator),planktivore;benthic invertivore,pelagic site attached,subtropical,elongated,33,109
Croatia,Seagrass,Dicentrarchus labrax,75,4.739266652612024,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Moronidae,active,3.47,1.22321,621,hunting macrofauna (predator),higher carnivore,demersal,subtropical;temperate,fusiform / normal,17,76
Croatia,Seagrass,Gobius niger,60,2.9140825349543995,26,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Gobiidae,ambush,3.359999895,0.991499,305,hunting macrofauna (predator),planktivore;benthic invertivore,benthic,subtropical,fusiform / normal,nan,nan
Croatia,Seagrass,Mugil cephalus,65,3.5360293133018885,1,Croatia,0,Mediterranean,East,44.20446025,15.472773125,0.734000027179718,0.612999975681305,0.538999974727631,0.195000097155571,0.801999986171722,0.656000018119812,0.444000005722046,56.7519989013672,33.1430015563965,38.4339981079102,24.8369998931885,15.7770004272461,8.19600009918213,16.6410007476807,Mugilidae,active,2.48,2.279495,598,browsing on substrate,omnivore,demersal,tropical,fusiform / normal,15,135
