Site Name,Original Name,Lat,Long,Seagrass/Unveg,Date,Time,Depth,Distance,Data Collector,Q/PA,Fish/Invert/Other,Genus,Species,Length,Abundance,Notes,Participant List,Contact Email
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,38,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,54,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,44,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,85,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,63,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,51,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,84,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,71,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,74,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,46,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,32,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,60,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,42,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,93,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,66,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,54,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,85,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,51,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Heterostichus,rostratus,46,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,109,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,116,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,90,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,142,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,80,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,121,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,127,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,124,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,102,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,104,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,124,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,74,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,124,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,107,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,126,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,120,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,125,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,98,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,106,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,114,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,116,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,110,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,107,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,113,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,nebulifer,118,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",PA,Fish,Paralabrax,nebulifer,NA,94,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,maculatofasciatus,74,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,maculatofasciatus,70,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,maculatofasciatus,111,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,73,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,64,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,73,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,65,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,65,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,64,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,71,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,64,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,60,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,55,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,64,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,64,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,69,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,68,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,74,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,65,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,57,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,60,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,69,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,70,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,71,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,82,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,72,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,64,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Cymatogaster,aggregata,79,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",PA,Fish,Cymatogaster,aggregata,NA,171,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,clathratus,85,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,clathratus,90,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Paralabrax,clathratus,112,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,180,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,145,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,41,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,35,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,36,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,40,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,125,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,114,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,118,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,128,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,120,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,118,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,41,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,36,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,40,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,34,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,38,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,37,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,32,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,32,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,43,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,37,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,39,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Fish,Atherinops,affinis,34,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
