Site Name,Lat,Long,Seagrass/Unveg,Date,Time,Depth,Distance,Data Collector,Q/PA,Genus,Species,Length,Abundance,Notes,Participant List,Contact Email
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,95,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,117,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,39,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,114,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,98,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,64,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,36,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,102,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,102,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,96,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,98,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,92,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,86,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,103,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,105,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,103,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,98,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,109,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Pholisl,laeta,83,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,PA,Pholisl,laeta,NA,7,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,97,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,92,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,99,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,95,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,102,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,82,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,82,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,109,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,85,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,94,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,88,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,152,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,86,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,75,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,102,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Apodichthys,flavidus,46,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,154,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,163,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,172,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,210,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,156,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,164,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,161,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,182,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,195,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,170,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,165,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,172,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,173,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,122,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,213,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,162,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,160,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,171,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,163,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,181,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,164,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Sybgbathus,griseolineatus,184,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Leptocottus,armatus,187,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160722,1240,50,25.5,Olivia Graham,Q,Leptocottus,armatus,122,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,51,,,"Drew Harvell, Jeff Jensen, Clio Jensen, Miranda Winningham",
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,53,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,51,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,57,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,45,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,65,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,48,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,66,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,47,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,64,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,68,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,52,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,49,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Cymatogaster,aggregata,49,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Parophrys,vetulus,66,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Parophrys,vetulus,68,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Parophrys,vetulus,67,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,62,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,122,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,113,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,134,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,122,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,126,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,120,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,118,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,107,,,,
False Bay,48.48532472,-123.07541,Unveg,20160723,1300,90,28,Olivia Graham,Q,Leptocottus,armatus,114,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,155,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,153,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,174,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,144,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,185,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,159,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,172,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,171,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Syngnathus,griseolineatus,153,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,51,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,56,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,42,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,65,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,44,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,50,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,43,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,61,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,48,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,44,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,38,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,128,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,48,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Cymatogaster,aggregata,47,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Embiotoca,lateralis,74,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Embiotoca,lateralis,86,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Embiotoca,lateralis,69,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Embiotoca,lateralis,70,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Embiotoca,lateralis,76,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Embiotoca,lateralis,72,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Leptocottus,armatus,125,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Pholisl ,laeta,108,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Pholisl ,laeta,114,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Pholisl ,laeta,112,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Pholisl ,laeta,71,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Apodichthys,flavidus,82,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Apodichthys,flavidus,78,,,,
False Bay,48.48532472,-123.07541,Seagrass,20160723,1225,70,26,Olivia Graham,Q,Pholis,ornata,109,,,,
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,61,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,38,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,54,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,44,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,85,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,63,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,51,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,84,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,71,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,74,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,46,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,32,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,60,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,42,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,93,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,66,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,54,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,85,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,51,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,Heterostichus,rostratus,46,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,109,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,116,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,90,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,142,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,80,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,121,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,127,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,124,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,102,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,104,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,124,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,74,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,124,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,107,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,126,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,120,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,125,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,98,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,106,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,114,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,116,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,110,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,107,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,113,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
San Diego,32.765211,-117.246564,Seagrass,20160624,800,100,40,"Kaylee Griffith, Mallarie Yeager, Julia Ledbetter",Q,ÊParalabrax,nebulifer,118,,,"Mallarie Yeager, Julia Ledbetter, Kaylee Griffith",khovel@mail.sdsu.edu
